plate,status,predicted_meaning,label,predicted,plate_length,plate_has_numbers,plate_has_letters,plate_has_spaces,plate_has_special,num_digits,num_letters,num_spaces,meaning_length,meaning_word_count,has_sexual,has_hate,has_gang,has_drug,has_violence,has_police,has_area_code,status_binary,predicted_binary,error_type,kmeans_cluster
BROMO,N,BROMO IS ANOTHER WORD FOR BITCH,0,N,5,False,True,False,False,0,5,0,31,6,False,False,False,False,False,False,False,0,0,Correct,1
BOSS 817,Y,817 AREA CODE,1,N,8,True,True,True,False,3,4,1,13,3,False,False,False,False,False,False,True,1,0,False Negative,4
PANAM18,N,18=hate symbol,0,N,7,True,True,False,False,2,5,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
VTLEATR,N,EAT,0,N,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,0,Correct,1
BOPPR8,N,BOPPER,0,Y,6,True,True,False,False,1,5,0,6,1,False,False,False,False,False,False,False,0,1,False Positive,1
LS18YOU,N,18=HATE SYMBOL,0,N,7,True,True,False,False,2,5,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
NTR PI,Y,PI=PIMP,1,N,6,False,True,True,False,0,5,1,7,1,False,False,False,False,False,False,False,1,0,False Negative,1
14M235I,N,"14=GANG NUMBER, NO 2014 CAR ON ANI",0,N,7,True,True,False,False,5,2,0,34,7,False,True,True,False,False,False,False,0,0,Correct,0
HOLIFUK,N,FUCK,0,N,7,False,True,False,False,0,7,0,4,1,True,False,False,False,False,False,False,0,0,Correct,2
88NHL34,N,"88=HATE SYMBOL, NO 1988 CAR ON ANI",0,N,7,True,True,False,False,4,3,0,34,7,False,True,False,False,False,False,False,0,0,Correct,0
BOOBERS,N,BOOB,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
GI JEW,N,JEW,0,N,6,False,True,True,False,0,5,1,3,1,False,False,False,False,False,False,False,0,0,Correct,1
HDD6818,Y,LOOK ALIKE,1,N,7,True,True,False,False,4,3,0,10,2,False,False,False,False,False,False,False,1,0,False Negative,0
BLAPPIN,N,BLAPPIN,0,Y,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,0,1,False Positive,1
BLUTBRD,Y,BLUE THUNDERBIRD,1,Y,7,False,True,False,False,0,7,0,16,2,False,False,False,False,False,False,False,1,1,Correct,1
BASS BUM,Y,BUM=SEXUAL,1,N,8,False,True,True,False,0,7,1,10,1,True,False,False,False,False,False,False,1,0,False Negative,2
U H8IN,N,HOSTILE- YOU HATE,0,N,6,True,True,True,False,1,4,1,17,3,False,True,False,False,False,False,False,0,0,Correct,0
YUH8TN1,N,HOSTILE-HATIN,0,N,7,True,True,False,False,2,5,0,13,1,False,False,False,False,False,False,False,0,0,Correct,1
EKCANSR,N,EAT CANCER,0,N,7,False,True,False,False,0,7,0,10,2,False,False,False,False,False,False,False,0,0,Correct,1
NOTW J18,Y,NOTW J18,1,N,8,True,True,True,False,2,5,1,8,2,False,True,False,False,False,False,False,1,0,False Negative,0
TIGRE 14,N,"14=HATE SYMBOL, NO 2014 CAR",0,N,8,True,True,True,False,2,5,1,27,5,False,True,False,False,False,False,False,0,0,Correct,0
ITMC415,Y,415 AREA CODE,1,N,7,True,True,False,False,3,4,0,13,3,False,False,False,False,False,False,True,1,0,False Negative,4
DOPE SHT,N,DOPE SHIT,0,N,8,False,True,True,False,0,7,1,9,2,False,False,False,False,False,False,False,0,0,Correct,1
CHAVZ13,N,"13=GANG NUMBER, NO 2013 CAR",0,N,7,True,True,False,False,2,5,0,27,5,False,False,True,False,False,False,False,0,0,Correct,5
D MACAW,Y,STAND ALONE D,1,N,7,False,True,True,False,0,6,1,13,3,False,False,False,False,False,False,False,1,0,False Negative,1
CNR KILR,N,KILLER,0,N,8,False,True,True,False,0,7,1,6,1,False,False,False,False,True,False,False,0,0,Correct,6
TOFUCUT,N,TOFU CUT,0,Y,7,False,True,False,False,0,7,0,8,2,False,False,False,False,False,False,False,0,1,False Positive,1
4 BHANGU,N,BHANGU IS ANOTHER WORD FOR VAGINA,0,N,8,True,True,True,False,1,6,1,33,6,True,False,False,False,False,False,False,0,0,Correct,2
VAGI UR,N,VAGINA YOU,0,N,7,False,True,True,False,0,6,1,10,2,True,False,False,False,False,False,False,0,0,Correct,2
LIL KOOZ,N,LITTLE COOZ,0,Y,8,False,True,True,False,0,7,1,11,2,False,False,False,False,False,False,False,0,1,False Positive,1
TATA55,N,TATAS=BREASTS,0,N,6,True,True,False,False,2,4,0,13,1,False,False,False,False,False,False,False,0,0,Correct,1
U 2 HIGH,N,YOU TOO HIGH,0,N,8,True,True,True,False,1,5,2,12,3,False,False,False,False,False,False,False,0,0,Correct,1
CATS1ST,Y,CATS 1ST,1,Y,7,True,True,False,False,1,6,0,8,2,False,False,False,False,False,False,False,1,1,Correct,1
TINY TNA,N,TNA=TOO MUCH TAPE,0,N,8,False,True,True,False,0,7,1,17,3,False,False,False,False,False,False,False,0,0,Correct,1
88 FTW,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,6,True,True,True,False,2,3,1,32,7,False,True,False,False,False,False,False,0,0,Correct,0
TTDIDIE,N,TITTY DIE,0,N,7,False,True,False,False,0,7,0,9,2,False,False,False,False,False,False,False,0,0,Correct,1
NICA4O1,N,NICA IS A NICKNAME,0,Y,7,True,True,False,False,2,5,0,18,4,False,False,False,False,False,False,False,0,1,False Positive,1
CAOCAO,N,LOOK ALIKE,0,N,6,False,True,False,False,0,6,0,10,2,False,False,False,False,False,False,False,0,0,Correct,1
NAMN69,Y,NO 69 CAR,1,N,6,True,True,False,False,2,4,0,9,3,True,False,False,False,False,False,False,1,0,False Negative,2
WAR WEST,N,WAR,0,N,8,False,True,True,False,0,7,1,3,1,False,False,False,False,False,False,False,0,0,Correct,1
POR2WOP,N,"WOP, ANOTHER WORD FOR SHIT",0,N,7,True,True,False,False,1,6,0,26,5,False,False,False,False,False,False,False,0,0,Correct,1
MA CHTTE,N,CHTTE=VAGINA,0,N,8,False,True,True,False,0,7,1,12,1,True,False,False,False,False,False,False,0,0,Correct,2
STRTJEP,Y,START JEEP,1,N,7,False,True,False,False,0,7,0,10,2,False,False,False,False,False,False,False,1,0,False Negative,1
JIGSTIX,N,JIG IS ANOTHER WORD FOR VAGINA,0,N,7,False,True,False,False,0,7,0,30,6,True,False,False,False,False,False,False,0,0,Correct,2
ICUGRYL,Y,"I CUG YOU, COULD BE CONSIDERED HOSTILE",1,N,7,False,True,False,False,0,7,0,38,7,False,False,False,False,False,False,False,1,0,False Negative,1
666 TRUK,Y,666 AREA CODE,1,N,8,True,True,True,False,3,4,1,13,3,False,False,False,False,False,False,True,1,0,False Negative,4
HASA OFF,N,HASA OFF,0,N,8,False,True,True,False,0,7,1,8,2,False,False,False,False,False,False,False,0,0,Correct,1
NC OG 63,N,OG,0,N,8,True,True,True,False,2,4,2,2,1,False,False,True,False,False,False,False,0,0,Correct,5
RAUD2O9,N,209 = AREA CODE,0,N,7,True,True,False,False,2,5,0,15,4,False,False,False,False,False,False,True,0,0,Correct,4
OICUTWO,Y,OH ICE CUTZ,1,Y,7,False,True,False,False,0,7,0,11,3,False,False,False,False,False,False,False,1,1,Correct,1
CRNFD5O,N,CRANFIDGE FIVE O'CLOCK,0,N,7,True,True,False,False,1,6,0,22,3,False,False,False,False,False,False,False,0,0,Correct,1
OCFITCK,Y,OC FIT CK,1,N,7,False,True,False,False,0,7,0,9,3,False,False,False,False,False,False,False,1,0,False Negative,1
DSNYNTZ,Y,DISNEY NUTS,1,N,7,False,True,False,False,0,7,0,11,2,False,False,False,False,False,False,False,1,0,False Negative,1
OLE F$,N,OLD FUCKING LOVE,0,N,6,False,True,True,True,0,4,1,16,3,True,False,False,False,False,False,False,0,0,Correct,2
32IRL14,N,14 GANG REFERENCE,0,N,7,True,True,False,False,4,3,0,17,3,False,True,True,False,False,False,False,0,0,Correct,0
NAVI B,N,STANDALONE B,0,N,6,False,True,True,False,0,5,1,12,2,False,False,False,False,False,False,False,0,0,Correct,1
TTJ 88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,6,True,True,True,False,2,3,1,32,7,False,True,False,False,False,False,False,0,0,Correct,0
818CMPR,N,818 AREA CODE,0,N,7,True,True,False,False,3,4,0,13,3,False,True,False,False,False,False,True,0,0,Correct,4
LUCIFUR,Y,LUCIFER IS A TERM USED FOR A PERSON OF LUCKY AGE,1,N,7,False,True,False,False,0,7,0,48,11,False,False,False,False,False,False,False,1,0,False Negative,1
FYN RJFK,N,FUCK YOU JACK,0,N,8,False,True,True,False,0,7,1,13,3,True,False,False,False,False,False,False,0,0,Correct,2
SGGYTCO,N,TACO,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
69SS4JP,N,JEEP,0,N,7,True,True,False,False,3,4,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
808101H,N,LOOK ALIKE,0,N,7,True,True,False,False,6,1,0,10,2,False,False,False,False,False,False,False,0,0,Correct,0
PAWA 13,N,"13=GANG NUMBER, NO 2013 CAR",0,N,7,True,True,True,False,2,4,1,27,5,False,False,True,False,False,False,False,0,0,Correct,5
KYLSTRK,N,KILL STREAK,0,N,7,False,True,False,False,0,7,0,11,2,False,False,False,False,True,False,False,0,0,Correct,6
LV DDUBZ,Y,"DD=DICK, DD=DICK",1,N,8,False,True,True,False,0,7,1,16,2,True,False,False,False,False,False,False,1,0,False Negative,2
FNAFYB,N,FUCK YOUR BITCH,0,N,6,False,True,False,False,0,6,0,15,3,True,False,False,False,False,False,False,0,0,Correct,2
8ONE8DC,N,818 = AREA CODE,0,N,7,True,True,False,False,2,5,0,15,4,False,True,False,False,False,False,True,0,0,Correct,4
NUKLEAR,N,NUCLEAR,0,N,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,0,0,Correct,1
BET88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,5,True,True,False,False,2,3,0,32,7,False,True,False,False,False,False,False,0,0,Correct,0
KATGUTZ,N,"CAT=PUSSY, NO CAT CAR ON ANI",0,N,7,False,True,False,False,0,7,0,28,6,True,False,False,False,False,False,False,0,0,Correct,2
JN 3 18,N,18=hate symbol,0,N,7,True,True,True,False,3,2,2,14,2,False,True,False,False,False,False,False,0,0,Correct,0
88 LUC,N,"88=HATE SYMBOL, NO 1988 CAR ON ANI",0,N,6,True,True,True,False,2,3,1,34,7,False,True,False,False,False,False,False,0,0,Correct,0
25AP51O,N,510 AREA CODE,0,N,7,True,True,False,False,4,3,0,13,3,False,False,False,False,False,False,True,0,0,Correct,4
NNJA HLR,Y,NNJA=NIGGA,1,N,8,False,True,True,False,0,7,1,10,1,False,False,False,False,False,False,False,1,0,False Negative,1
2C8H18,N,18=hate symbol,0,N,6,True,True,False,False,4,2,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
5OHBOSS,Y,"50=POLICE, NO 50 CAR ON ANI",1,N,7,True,True,False,False,1,6,0,27,6,False,False,False,False,False,True,False,1,0,False Negative,8
DBLUE,Y,BLUE,1,Y,5,False,True,False,False,0,5,0,4,1,False,False,False,False,False,False,False,1,1,Correct,1
8OLWOJ8,N,"88=HATE SYMBOL, NO 1988 CAR ON ANI",0,N,7,True,True,False,False,2,5,0,34,7,False,True,False,False,False,False,False,0,0,Correct,0
ST8H8TN,N,H8 = HATE,0,N,7,True,True,False,False,2,5,0,9,3,False,True,False,False,False,False,False,0,0,Correct,0
NOONA 13,N,"13=GANG NUMBER, NO 2013 CAR ON ANI",0,N,8,True,True,True,False,2,5,1,34,7,False,False,True,False,False,False,False,0,0,Correct,5
AADAAMM,N,DAMN,0,N,7,False,True,False,False,0,7,0,4,1,False,False,False,False,False,False,False,0,0,Correct,1
BOYLH8S,Y,HATE,1,N,7,True,True,False,False,1,6,0,4,1,False,True,False,False,False,False,False,1,0,False Negative,0
LEGAL DX,N,"DX=DICK, OFFENSIVE",0,N,8,False,True,True,False,0,7,1,18,2,True,False,False,False,False,False,False,0,0,Correct,2
FKLABAC,N,FUCK BAC,0,N,7,False,True,False,False,0,7,0,8,2,True,False,False,False,False,False,False,0,0,Correct,2
BOODI,N,BOODI=VAGINA,0,N,5,False,True,False,False,0,5,0,12,1,True,False,False,False,False,False,False,0,0,Correct,2
TACO4CP,N,TACO FOR COP,0,Y,7,True,True,False,False,1,6,0,12,3,False,False,False,False,False,True,False,0,1,False Positive,8
1947TNT,N,TNT=EXPLOSIVE,0,N,7,True,True,False,False,4,3,0,13,1,False,False,False,False,False,False,False,0,0,Correct,0
DATFRGN,N,FRGN IS FRIGGIN,0,N,7,False,True,False,False,0,7,0,15,3,False,False,False,False,False,False,False,0,0,Correct,1
ERIC 949,N,949 AREA CODE,0,N,8,True,True,True,False,3,4,1,13,3,False,False,False,False,False,False,True,0,0,Correct,4
WTFRICK,N,WHAT THE FUCK,0,N,7,False,True,False,False,0,7,0,13,3,True,False,False,False,False,False,False,0,0,Correct,2
JK GANG,N,GANG,0,N,7,False,True,True,False,0,6,1,4,1,False,False,True,False,False,False,False,0,0,Correct,5
BEES HUM,N,HUM IS ANOTHER WORD FOR VAGINA,0,N,8,False,True,True,False,0,7,1,30,6,True,False,False,False,False,False,False,0,0,Correct,2
BUTTA 32,Y,BUTT,1,N,8,True,True,True,False,2,5,1,4,1,False,False,False,False,False,False,False,1,0,False Negative,1
ROCKHER,N,ROCK HER,0,N,7,False,True,False,False,0,7,0,8,2,False,False,False,False,False,False,False,0,0,Correct,1
VEAH$D,N,VEAH LOVES DICK,0,N,6,False,True,False,True,0,5,0,15,3,True,False,False,False,False,False,False,0,0,Correct,2
BEVBOX,N,BOX,0,Y,6,False,True,False,False,0,6,0,3,1,False,False,False,False,False,False,False,0,1,False Positive,1
GPANANI,N,GO PANANI,0,Y,7,False,True,False,False,0,7,0,9,2,False,False,False,False,False,False,False,0,1,False Positive,1
AGJBA 22,Y,AGJBA IS A TYPE OF ARMY ARMY ARMY,1,N,8,True,True,True,False,2,5,1,33,8,False,False,False,False,False,False,False,1,0,False Negative,1
VW R FTW,N,FTW,0,N,8,False,True,True,False,0,6,2,3,1,False,False,False,False,False,False,False,0,0,Correct,1
LFTD TRD,Y,LIFE TARD,1,N,8,False,True,True,False,0,7,1,9,2,False,False,False,False,False,False,False,1,0,False Negative,1
1969ERS,Y,1969 MERCURY ENGINE,1,N,7,True,True,False,False,4,3,0,19,3,True,False,False,False,False,False,False,1,0,False Negative,2
XXXPLOR,N,XXX,0,Y,7,False,True,False,False,0,7,0,3,1,False,False,False,False,False,False,False,0,1,False Positive,1
BLUE 68,N,BLUE,0,Y,7,True,True,True,False,2,4,1,4,1,False,False,False,False,False,False,False,0,1,False Positive,1
BABOULA,Y,BOOTY,1,N,7,False,True,False,False,0,7,0,5,1,False,False,False,False,False,False,False,1,0,False Negative,1
FCKLUV,N,FUCK LOVE,0,N,6,False,True,False,False,0,6,0,9,2,True,False,False,False,False,False,False,0,0,Correct,2
LE SINGE,N,SINGE,0,N,8,False,True,True,False,0,7,1,5,1,False,False,False,False,False,False,False,0,0,Correct,1
RDNGJ,N,REDNECK JEEP,0,N,5,False,True,False,False,0,5,0,12,2,False,False,False,False,False,False,False,0,0,Correct,1
MONGEEZ,N,MONKEYS,0,Y,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,0,1,False Positive,1
KUZURUG,N,UG=GUN,0,N,7,False,True,False,False,0,7,0,6,1,False,False,False,False,True,False,False,0,0,Correct,6
SLPNG G,N,G AS IN GANGSTER,0,N,7,False,True,True,False,0,6,1,16,4,False,False,True,False,False,False,False,0,0,Correct,5
YOTHERE,Y,"YO OTHER, SEXUAL REFERENCE",1,N,7,False,True,False,False,0,7,0,26,4,True,False,False,False,False,False,False,1,0,False Negative,2
DJIBUTI,N,DJI BUTTI,0,Y,7,False,True,False,False,0,7,0,9,2,False,False,False,False,False,False,False,0,1,False Positive,1
BEARPAC,Y,BEARPAC IS A TYPE OF VEHICLE,1,N,7,False,True,False,False,0,7,0,28,6,False,False,False,False,False,False,False,1,0,False Negative,1
936O4,Y,LOOK ALIKE,1,N,5,True,True,False,False,4,1,0,10,2,False,False,False,False,False,False,False,1,0,False Negative,0
MAGNUM4,N,"MAGNUM IS A TYPE OF PENIS, WHICH IS A TYPE OF PENIS. 4 IS THE MODEL OF THE CAR",0,N,7,True,True,False,False,1,6,0,78,19,True,False,False,False,False,False,False,0,0,Correct,2
8YIN88,N,"88=HATE SYMBOL, NO 88 CAR ON ANI",0,N,6,True,True,False,False,3,3,0,32,7,False,True,False,False,False,False,False,0,0,Correct,0
IHUNTEM,N,HUNTING,0,N,7,False,True,False,False,0,7,0,7,1,False,False,False,False,False,False,False,0,0,Correct,1
NOFUCKS,N,NO FUCKS,0,N,7,False,True,False,False,0,7,0,8,2,True,False,False,False,False,False,False,0,0,Correct,2
RED ETIC,Y,RED ETIC,1,Y,8,False,True,True,False,0,7,1,8,2,False,False,False,False,False,False,False,1,1,Correct,1
JYV I3,N,"13=GANG NUMBER, NO 2013 CAR",0,N,6,True,True,True,False,1,4,1,27,5,False,False,True,False,False,False,False,0,0,Correct,5
WHO S$D,N,WHO SAID WHAT,0,N,7,False,True,True,True,0,5,1,13,3,False,False,False,False,False,False,False,0,0,Correct,1
ASHTEAD,N,A SHIT HEAD,0,N,7,False,True,False,False,0,7,0,11,3,False,False,False,False,False,False,False,0,0,Correct,1
CREST18,N,18=hate symbol,0,N,7,True,True,False,False,2,5,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
BOMBER5,N,BOMBER,0,N,7,True,True,False,False,1,6,0,6,1,False,False,False,False,True,False,False,0,0,Correct,6
BCHLVR3,N,BCH CAN STAND FOR BITCH,0,N,7,True,True,False,False,1,6,0,23,5,False,False,False,False,False,False,False,0,0,Correct,1
AGG18AA,N,18=hate symbol,0,N,7,True,True,False,False,2,5,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
CCW14O8,Y,1408 AREA CODE,1,N,7,True,True,False,False,3,4,0,14,3,False,True,False,False,False,False,True,1,0,False Negative,4
37SMOBN,N,MOBBING,0,N,7,True,True,False,False,2,5,0,7,1,False,False,False,False,False,False,False,0,0,Correct,1
WUPAASS,N,WHUP ASS,0,N,7,False,True,False,False,0,7,0,8,2,False,False,False,False,False,False,False,0,0,Correct,1
DIRTY JOE,Y,DIRTY JOE,1,N,9,False,True,True,False,0,8,1,9,2,False,False,False,False,False,False,False,1,0,False Negative,1
15O2,Y,AREA CODE,1,N,4,True,True,False,False,3,1,0,9,2,False,False,False,False,False,False,True,1,0,False Negative,4
1 CROOKS,Y,ONE CROOKS,1,N,8,True,True,True,False,1,6,1,10,2,False,False,False,False,False,False,False,1,0,False Negative,1
AFSTCAT,N,"CAT=PUSSY, NO CAT CAR ON ANI",0,N,7,False,True,False,False,0,7,0,28,6,True,False,False,False,False,False,False,0,0,Correct,2
TAKO LOV,N,TACO=VAGINA,0,N,8,False,True,True,False,0,7,1,11,1,True,False,False,False,False,False,False,0,0,Correct,2
WYERD SS,N,"SS, no Chevy on ANI",0,Y,8,False,True,True,False,0,7,1,19,5,False,False,False,False,False,False,False,0,1,False Positive,1
EXODS14,Y,"14=HATE SYMBOL, NO 2014 CAR",1,N,7,True,True,False,False,2,5,0,27,5,False,True,False,False,False,False,False,1,0,False Negative,0
9EFSGVN,N,9 FUCKS GIVEN,0,N,7,True,True,False,False,1,6,0,13,3,True,False,False,False,False,False,False,0,0,Correct,2
CHLBEAN,Y,CHILL BEAN,1,Y,7,False,True,False,False,0,7,0,10,2,False,False,False,False,False,False,False,1,1,Correct,1
FAWKES1,N,FAWKES IS ANOTHER WORD FOR FUCK,0,N,7,True,True,False,False,1,6,0,31,6,True,False,False,False,False,False,False,0,0,Correct,2
COLT357,N,COLT IS A TYPE OF GUN,0,N,7,True,True,False,False,3,4,0,21,6,False,False,False,False,True,False,False,0,0,Correct,6
HARVY LE,Y,HARVEY LEE,1,Y,8,False,True,True,False,0,7,1,10,2,False,False,False,False,False,False,False,1,1,Correct,1
MEATSFJ,Y,MEAT CAN BE A SEXUAL REFERENCE,1,N,7,False,True,False,False,0,7,0,30,6,True,False,False,False,False,False,False,1,0,False Negative,2
88XLUDE,N,88 HITLER REFERENCE,0,N,7,True,True,False,False,2,5,0,19,3,False,True,False,False,False,False,False,0,0,Correct,0
BICHPDN,N,BICH PADDING,0,N,7,False,True,False,False,0,7,0,12,2,False,False,False,False,False,False,False,0,0,Correct,1
NICK 510,N,510 AREA CODE,0,N,8,True,True,True,False,3,4,1,13,3,False,False,False,False,False,False,True,0,0,Correct,4
GUNA,Y,GUNA=VAGINA,1,N,4,False,True,False,False,0,4,0,11,1,True,False,False,False,True,False,False,1,0,False Negative,6
MADO51O,N,CA AREA CODE,0,N,7,True,True,False,False,2,5,0,12,3,False,False,False,False,False,False,True,0,0,Correct,4
SS SLOW,Y,SS - SS SLOW,1,N,7,False,True,True,False,0,6,1,12,4,False,False,False,False,False,False,False,1,0,False Negative,1
1BCHBUG,Y,BUGGY,1,Y,7,True,True,False,False,1,6,0,5,1,False,False,False,False,False,False,False,1,1,Correct,1
PKT POOL,N,PICK UP POOL,0,Y,8,False,True,True,False,0,7,1,12,3,False,False,False,False,False,False,False,0,1,False Positive,1
MURDURD,N,MURDERED,0,N,7,False,True,False,False,0,7,0,8,1,False,False,False,False,True,False,False,0,0,Correct,6
1ON1 DT,N,"DT=DICK, NO AUDI ON ANI",0,N,7,True,True,True,False,2,4,1,23,5,True,False,False,False,False,False,False,0,0,Correct,2
MR FYB,N,FUCK YOU BITCH,0,N,6,False,True,True,False,0,5,1,14,3,True,False,False,False,False,False,False,0,0,Correct,2
HOOCWGN,N,HOOKE WHILE GIGGING,0,N,7,False,True,False,False,0,7,0,19,3,False,False,False,False,False,False,False,0,0,Correct,1
IH8NATE,N,HATE,0,N,7,True,True,False,False,1,6,0,4,1,False,True,False,False,False,False,False,0,0,Correct,0
ADADEE,Y,ADADEE IS MY NICKNAME AND I GO BY THE NAME ADADE,1,N,6,False,True,False,False,0,6,0,48,11,False,False,False,False,False,False,False,1,0,False Negative,1
BELLS18,N,18=HATE SYMBOL,0,N,7,True,True,False,False,2,5,0,14,2,False,True,False,False,False,False,False,0,0,Correct,0
TMF BAT,N,MF STANDS FOR MOTHER FUCKER,0,N,7,False,True,True,False,0,6,1,27,5,True,False,False,False,False,False,False,0,0,Correct,2
GFAM 408,N,408 AREA CODE,0,N,8,True,True,True,False,3,4,1,13,3,False,False,False,False,False,False,True,0,0,Correct,4
MK47MFS,N,MK47 MOTHER FUCKER,0,N,7,True,True,False,False,2,5,0,18,3,True,False,False,False,False,False,False,0,0,Correct,2
JANO G,Y,G AS IN GANGSTER,1,N,6,False,True,True,False,0,5,1,16,4,False,False,True,False,False,False,False,1,0,False Negative,5
OGOVOLT,N,"OG, GANG REFERENCE",0,N,7,False,True,False,False,0,7,0,18,3,False,False,True,False,False,False,False,0,0,Correct,5
UR2BLCK,N,YOU'RE TOO BLACK,0,N,7,True,True,False,False,1,6,0,16,3,False,False,False,False,False,False,False,0,0,Correct,1
VTARDED,N,VARDED=VAGINA,0,N,7,False,True,False,False,0,7,0,13,1,True,False,False,False,False,False,False,0,0,Correct,2
ILVSUSH,Y,I LOVE SUSHI,1,Y,7,False,True,False,False,0,7,0,12,3,False,False,False,False,False,False,False,1,1,Correct,1
N93OJF,N,LOOK ALIKE,0,N,6,True,True,False,False,2,4,0,10,2,False,False,False,False,False,False,False,0,0,Correct,1
LION CP,N,LION CRIPPER,0,N,7,False,True,True,False,0,6,1,12,2,False,False,False,False,False,False,False,0,0,Correct,1
1DRLUST,Y,ONE DIRTY LUST,1,N,7,True,True,False,False,1,6,0,14,3,False,False,False,False,False,False,False,1,0,False Negative,1
MTNMNKY,N,MONKEY,0,Y,7,False,True,False,False,0,7,0,6,1,False,False,False,False,False,False,False,0,1,False Positive,1
